n_topics,topic,word_idx,weight
10.0,5.0,4.0,3.4793237091435003e-07
10.0,5.0,5.0,3.4793237091435003e-07
10.0,5.0,6.0,3.4793237091435003e-07
10.0,5.0,7.0,3.4793237091435003e-07
10.0,5.0,8.0,3.4793237091435003e-07
10.0,5.0,9.0,0.9949779510498047
10.0,5.0,10.0,3.479328256617009e-07
10.0,5.0,11.0,3.479327119748632e-07
10.0,5.0,12.0,3.4793237091435003e-07
10.0,5.0,13.0,3.4793237091435003e-07
10.0,5.0,14.0,3.4793237091435003e-07
10.0,5.0,15.0,3.4793237091435003e-07
10.0,5.0,16.0,3.4793237091435003e-07
10.0,5.0,17.0,3.4793293934853864e-07
10.0,5.0,18.0,3.479325130228972e-07
10.0,5.0,19.0,3.4793237091435003e-07
10.0,5.0,20.0,3.4793237091435003e-07
10.0,5.0,21.0,3.4793237091435003e-07
10.0,5.0,22.0,3.4793237091435003e-07
10.0,5.0,23.0,3.4793237091435003e-07
10.0,6.0,0.0,1.0159089924854925e-07
10.0,6.0,1.0,0.0009437155677005649
10.0,6.0,2.0,0.9990540146827698
10.0,6.0,3.0,1.0159089924854925e-07
10.0,6.0,4.0,1.0159089924854925e-07
10.0,6.0,5.0,1.0159089924854925e-07
10.0,6.0,6.0,1.0159089924854925e-07
10.0,6.0,7.0,1.0159089924854925e-07
10.0,6.0,8.0,1.0159089924854925e-07
10.0,6.0,9.0,1.0159155294786615e-07
10.0,6.0,10.0,1.015910910950879e-07
10.0,6.0,11.0,1.0159096319739547e-07
10.0,6.0,12.0,1.0159089924854925e-07
10.0,6.0,13.0,1.0159089924854925e-07
10.0,6.0,14.0,1.0159089924854925e-07
10.0,6.0,15.0,1.0159089924854925e-07
10.0,6.0,16.0,1.0159089924854925e-07
10.0,6.0,17.0,1.0159098451367754e-07
10.0,6.0,18.0,1.0159099872453226e-07
10.0,6.0,19.0,1.0159106267337847e-07
10.0,6.0,20.0,1.0159089924854925e-07
10.0,6.0,21.0,1.0159089924854925e-07
10.0,6.0,22.0,1.0159089924854925e-07
10.0,6.0,23.0,1.0159089924854925e-07
10.0,7.0,0.0,0.0009637167677283287
10.0,7.0,1.0,0.0009637335315346718
10.0,7.0,2.0,0.0009637331822887063
10.0,7.0,3.0,0.39061757922172546
10.0,7.0,4.0,0.0009637167677283287
10.0,7.0,5.0,0.0009637167677283287
10.0,7.0,6.0,0.0009637167677283287
10.0,7.0,7.0,0.0009637167677283287
10.0,7.0,8.0,0.0009637167677283287
10.0,7.0,9.0,0.0009637282346375287
10.0,7.0,10.0,0.0009637349285185337
10.0,7.0,11.0,0.5144972801208496
10.0,7.0,12.0,0.0009637167677283287
10.0,7.0,13.0,0.0009637167677283287
10.0,7.0,14.0,0.0009637167677283287
10.0,7.0,15.0,0.0009637167677283287
10.0,7.0,16.0,0.0009637167677283287
10.0,7.0,17.0,0.000963820144534111
10.0,7.0,18.0,0.0009637169423513114
10.0,7.0,19.0,0.07464691251516342
10.0,7.0,20.0,0.0009637167677283287
10.0,7.0,21.0,0.0009637167677283287
10.0,7.0,22.0,0.0009637167677283287
10.0,7.0,23.0,0.0009637167677283287
10.0,8.0,0.0,1.1279724958512816e-06
10.0,8.0,1.0,0.7201811671257019
10.0,8.0,2.0,0.030732281506061554
10.0,8.0,3.0,1.1279724958512816e-06
10.0,8.0,4.0,1.1279724958512816e-06
10.0,8.0,5.0,1.1279724958512816e-06
10.0,8.0,6.0,1.1279724958512816e-06
10.0,8.0,7.0,1.1279724958512816e-06
10.0,8.0,8.0,1.1279724958512816e-06
10.0,8.0,9.0,0.24906277656555176
10.0,8.0,10.0,1.1279737464064965e-06
10.0,8.0,11.0,1.1279724958512816e-06
10.0,8.0,12.0,1.1279724958512816e-06
10.0,8.0,13.0,1.1279724958512816e-06
10.0,8.0,14.0,1.1279724958512816e-06
10.0,8.0,15.0,1.1279724958512816e-06
10.0,8.0,16.0,1.1279724958512816e-06
10.0,8.0,17.0,1.1279740874670097e-06
10.0,8.0,18.0,1.127973519032821e-06
10.0,8.0,19.0,1.1279724958512816e-06
10.0,8.0,20.0,1.1279724958512816e-06
10.0,8.0,21.0,1.1279724958512816e-06
10.0,8.0,22.0,1.1279724958512816e-06
10.0,8.0,23.0,1.1279724958512816e-06
10.0,9.0,0.0,1.8833722492672678e-07
10.0,9.0,1.0,0.455323189496994
10.0,9.0,2.0,0.5439739227294922
10.0,9.0,3.0,1.8833722492672678e-07
10.0,9.0,4.0,1.8833722492672678e-07
10.0,9.0,5.0,1.8833722492672678e-07
10.0,9.0,6.0,1.8833722492672678e-07
10.0,9.0,7.0,1.8833722492672678e-07
10.0,9.0,8.0,1.8833722492672678e-07
10.0,9.0,9.0,1.8833812021057383e-07
10.0,9.0,10.0,1.8833748072211165e-07
10.0,9.0,11.0,1.8833728177014564e-07
10.0,9.0,12.0,1.8833722492672678e-07
10.0,9.0,13.0,1.8833722492672678e-07
10.0,9.0,14.0,1.8833722492672678e-07
10.0,9.0,15.0,1.8833722492672678e-07
10.0,9.0,16.0,1.8833722492672678e-07
10.0,9.0,17.0,1.883374380895475e-07
10.0,9.0,18.0,0.0006989583489485085
10.0,9.0,19.0,1.8833736703527393e-07
10.0,9.0,20.0,1.8833722492672678e-07
10.0,9.0,21.0,1.8833722492672678e-07
10.0,9.0,22.0,1.8833722492672678e-07
10.0,9.0,23.0,1.8833722492672678e-07
10.0,10.0,0.0,2.1950224748934488e-08
10.0,10.0,1.0,0.9999995827674866
10.0,10.0,2.0,2.195234749535757e-08
10.0,10.0,3.0,2.1950224748934488e-08
10.0,10.0,4.0,2.1950224748934488e-08
10.0,10.0,5.0,2.1950224748934488e-08
10.0,10.0,6.0,2.1950224748934488e-08
10.0,10.0,7.0,2.1950224748934488e-08
10.0,10.0,8.0,2.1950224748934488e-08
10.0,10.0,9.0,2.1950350870270086e-08
10.0,10.0,10.0,2.1950238959789203e-08
10.0,10.0,11.0,2.1950226525291328e-08
10.0,10.0,12.0,2.1950224748934488e-08
10.0,10.0,13.0,2.1950224748934488e-08
10.0,10.0,14.0,2.1950224748934488e-08
10.0,10.0,15.0,2.1950224748934488e-08
10.0,10.0,16.0,2.1950224748934488e-08
10.0,10.0,17.0,2.195024428885972e-08
10.0,10.0,18.0,2.1950228301648167e-08
10.0,10.0,19.0,2.1950226525291328e-08
10.0,10.0,20.0,2.1950224748934488e-08
10.0,10.0,21.0,2.1950224748934488e-08
10.0,10.0,22.0,2.1950224748934488e-08
10.0,10.0,23.0,2.1950224748934488e-08
20.0,1.0,0.0,1.514056566520594e-05
20.0,1.0,1.0,0.2632667124271393
20.0,1.0,2.0,1.514056566520594e-05
20.0,1.0,3.0,1.5140567484195344e-05
20.0,1.0,4.0,1.514056566520594e-05
20.0,1.0,5.0,1.514056566520594e-05
20.0,1.0,6.0,1.514056566520594e-05
20.0,1.0,7.0,1.514056566520594e-05
20.0,1.0,8.0,1.514056566520594e-05
20.0,1.0,9.0,1.514056566520594e-05
20.0,1.0,10.0,1.514056566520594e-05
20.0,1.0,11.0,1.514056566520594e-05
20.0,1.0,12.0,1.514056566520594e-05
20.0,1.0,13.0,1.514056566520594e-05
20.0,1.0,14.0,1.514056566520594e-05
20.0,1.0,15.0,1.514056566520594e-05
20.0,1.0,16.0,1.514056566520594e-05
20.0,1.0,17.0,0.7364001870155334
20.0,1.0,18.0,1.514056566520594e-05
20.0,1.0,19.0,1.514056566520594e-05
20.0,1.0,20.0,1.514056566520594e-05
20.0,1.0,21.0,1.514056566520594e-05
20.0,1.0,22.0,1.514056566520594e-05
20.0,1.0,23.0,1.514056566520594e-05
20.0,2.0,0.0,2.3771491441948456e-07
20.0,2.0,1.0,0.7330639362335205
20.0,2.0,2.0,2.3771491441948456e-07
20.0,2.0,3.0,2.3771491441948456e-07
20.0,2.0,4.0,2.3771491441948456e-07
20.0,2.0,5.0,2.3771491441948456e-07
20.0,2.0,6.0,2.3771491441948456e-07
20.0,2.0,7.0,2.3771491441948456e-07
20.0,2.0,8.0,2.3771491441948456e-07
20.0,2.0,9.0,0.26693087816238403
20.0,2.0,10.0,2.3771491441948456e-07
20.0,2.0,11.0,2.3771491441948456e-07
20.0,2.0,12.0,2.3771491441948456e-07
20.0,2.0,13.0,2.3771491441948456e-07
20.0,2.0,14.0,2.3771491441948456e-07
20.0,2.0,15.0,2.3771491441948456e-07
20.0,2.0,16.0,2.3771491441948456e-07
20.0,2.0,17.0,2.3771491441948456e-07
20.0,2.0,18.0,2.3771491441948456e-07
20.0,2.0,19.0,2.3771491441948456e-07
20.0,2.0,20.0,2.3771491441948456e-07
20.0,2.0,21.0,2.3771491441948456e-07
20.0,2.0,22.0,2.3771491441948456e-07
20.0,2.0,23.0,2.3771491441948456e-07
20.0,3.0,0.0,5.75033531902136e-08
20.0,3.0,1.0,0.7116274833679199
20.0,3.0,2.0,0.28837117552757263
20.0,3.0,3.0,5.750336029564096e-08
20.0,3.0,4.0,5.75033531902136e-08
